分拣中心,日期,小时,货量
SC5,2023-12-09,7,1546.2246
SC5,2023-12-09,8,1546.2244
SC5,2023-12-09,9,1546.2244
SC5,2023-12-09,10,1546.2246
SC5,2023-12-09,11,1546.2245
SC5,2023-12-09,12,1546.2241
SC5,2023-12-09,13,1546.2244
SC5,2023-12-09,14,1546.2246
SC5,2023-12-09,15,1546.2244
SC5,2023-12-09,16,1546.2244
SC5,2023-12-09,17,1546.2246
SC5,2023-12-09,18,1546.2245
SC5,2023-12-09,19,1546.2241
SC5,2023-12-09,20,1546.2244
SC5,2023-12-09,21,1546.2246
SC5,2023-12-09,22,1546.2244
SC5,2023-12-09,23,1546.2244
SC5,2023-12-10,0,1546.2246
SC5,2023-12-10,1,1546.2245
SC5,2023-12-10,2,1546.2241
SC5,2023-12-10,3,1546.2244
SC5,2023-12-10,4,1546.2246
SC5,2023-12-10,5,1546.2244
SC5,2023-12-10,6,1546.2244
SC5,2023-12-10,7,1546.2246
SC5,2023-12-10,8,1546.2245
SC5,2023-12-10,9,1546.2241
SC5,2023-12-10,10,1546.2244
SC5,2023-12-10,11,1546.2246
SC5,2023-12-10,12,1546.2244
SC5,2023-12-10,13,1546.2244
SC5,2023-12-10,14,1546.2246
SC5,2023-12-10,15,1546.2245
SC5,2023-12-10,16,1546.2241
SC5,2023-12-10,17,1546.2244
SC5,2023-12-10,18,1546.2246
SC5,2023-12-10,19,1546.2244
SC5,2023-12-10,20,1546.2244
SC5,2023-12-10,21,1546.2246
SC5,2023-12-10,22,1546.2245
SC5,2023-12-10,23,1546.2241
SC5,2023-12-11,0,1546.2244
SC5,2023-12-11,1,1546.2246
SC5,2023-12-11,2,1546.2244
SC5,2023-12-11,3,1546.2244
SC5,2023-12-11,4,1546.2246
SC5,2023-12-11,5,1546.2245
SC5,2023-12-11,6,1546.2241
SC5,2023-12-11,7,1546.2244
SC5,2023-12-11,8,1546.2246
SC5,2023-12-11,9,1546.2244
SC5,2023-12-11,10,1546.2244
SC5,2023-12-11,11,1546.2246
SC5,2023-12-11,12,1546.2245
SC5,2023-12-11,13,1546.2241
SC5,2023-12-11,14,1546.2244
SC5,2023-12-11,15,1546.2246
SC5,2023-12-11,16,1546.2244
SC5,2023-12-11,17,1546.2244
SC5,2023-12-11,18,1546.2246
SC5,2023-12-11,19,1546.2245
SC5,2023-12-11,20,1546.2241
SC5,2023-12-11,21,1546.2244
SC5,2023-12-11,22,1546.2246
SC5,2023-12-11,23,1546.2244
SC5,2023-12-12,0,1546.2244
SC5,2023-12-12,1,1546.2246
SC5,2023-12-12,2,1546.2245
SC5,2023-12-12,3,1546.2241
SC5,2023-12-12,4,1546.2244
SC5,2023-12-12,5,1546.2246
SC5,2023-12-12,6,1546.2244
SC5,2023-12-12,7,1546.2244
SC5,2023-12-12,8,1546.2246
SC5,2023-12-12,9,1546.2245
SC5,2023-12-12,10,1546.2241
SC5,2023-12-12,11,1546.2244
SC5,2023-12-12,12,1546.2246
SC5,2023-12-12,13,1546.2244
SC5,2023-12-12,14,1546.2244
SC5,2023-12-12,15,1546.2246
SC5,2023-12-12,16,1546.2245
SC5,2023-12-12,17,1546.2241
SC5,2023-12-12,18,1546.2244
SC5,2023-12-12,19,1546.2246
SC5,2023-12-12,20,1546.2244
SC5,2023-12-12,21,1546.2244
SC5,2023-12-12,22,1546.2246
SC5,2023-12-12,23,1546.2245
SC5,2023-12-13,0,1546.2241
SC5,2023-12-13,1,1546.2244
SC5,2023-12-13,2,1546.2246
SC5,2023-12-13,3,1546.2244
SC5,2023-12-13,4,1546.2244
SC5,2023-12-13,5,1546.2246
SC5,2023-12-13,6,1546.2245
SC5,2023-12-13,7,1546.2241
SC5,2023-12-13,8,1546.2244
SC5,2023-12-13,9,1546.2246
SC5,2023-12-13,10,1546.2244
SC5,2023-12-13,11,1546.2244
SC5,2023-12-13,12,1546.2246
SC5,2023-12-13,13,1546.2245
SC5,2023-12-13,14,1546.2241
SC5,2023-12-13,15,1546.2244
SC5,2023-12-13,16,1546.2246
SC5,2023-12-13,17,1546.2244
SC5,2023-12-13,18,1546.2244
SC5,2023-12-13,19,1546.2246
SC5,2023-12-13,20,1546.2245
SC5,2023-12-13,21,1546.2241
SC5,2023-12-13,22,1546.2244
SC5,2023-12-13,23,1546.2246
SC5,2023-12-14,0,1546.2244
SC5,2023-12-14,1,1546.2244
SC5,2023-12-14,2,1546.2246
SC5,2023-12-14,3,1546.2245
SC5,2023-12-14,4,1546.2241
SC5,2023-12-14,5,1546.2244
SC5,2023-12-14,6,1546.2246
SC5,2023-12-14,7,1546.2244
SC5,2023-12-14,8,1546.2244
SC5,2023-12-14,9,1546.2246
SC5,2023-12-14,10,1546.2245
SC5,2023-12-14,11,1546.2241
SC5,2023-12-14,12,1546.2244
SC5,2023-12-14,13,1546.2246
SC5,2023-12-14,14,1546.2244
SC5,2023-12-14,15,1546.2244
SC5,2023-12-14,16,1546.2246
SC5,2023-12-14,17,1546.2245
SC5,2023-12-14,18,1546.2241
SC5,2023-12-14,19,1546.2244
SC5,2023-12-14,20,1546.2246
SC5,2023-12-14,21,1546.2244
SC5,2023-12-14,22,1546.2244
SC5,2023-12-14,23,1546.2246
SC5,2023-12-15,0,1546.2245
SC5,2023-12-15,1,1546.2241
SC5,2023-12-15,2,1546.2244
SC5,2023-12-15,3,1546.2246
SC5,2023-12-15,4,1546.2244
SC5,2023-12-15,5,1546.2244
SC5,2023-12-15,6,1546.2246
SC5,2023-12-15,7,1546.2245
SC5,2023-12-15,8,1546.2241
SC5,2023-12-15,9,1546.2244
SC5,2023-12-15,10,1546.2246
SC5,2023-12-15,11,1546.2244
SC5,2023-12-15,12,1546.2244
SC5,2023-12-15,13,1546.2246
SC5,2023-12-15,14,1546.2245
SC5,2023-12-15,15,1546.2241
SC5,2023-12-15,16,1546.2244
SC5,2023-12-15,17,1546.2246
SC5,2023-12-15,18,1546.2244
SC5,2023-12-15,19,1546.2244
SC5,2023-12-15,20,1546.2246
SC5,2023-12-15,21,1546.2245
SC5,2023-12-15,22,1546.2241
SC5,2023-12-15,23,1546.2244
SC5,2023-12-16,0,1546.2246
SC5,2023-12-16,1,1546.2244
SC5,2023-12-16,2,1546.2244
SC5,2023-12-16,3,1546.2246
SC5,2023-12-16,4,1546.2245
SC5,2023-12-16,5,1546.2241
SC5,2023-12-16,6,1546.2244
SC5,2023-12-16,7,1546.2246
SC5,2023-12-16,8,1546.2244
SC5,2023-12-16,9,1546.2244
SC5,2023-12-16,10,1546.2246
SC5,2023-12-16,11,1546.2245
SC5,2023-12-16,12,1546.2241
SC5,2023-12-16,13,1546.2244
SC5,2023-12-16,14,1546.2246
SC5,2023-12-16,15,1546.2244
SC5,2023-12-16,16,1546.2244
SC5,2023-12-16,17,1546.2246
SC5,2023-12-16,18,1546.2245
SC5,2023-12-16,19,1546.2241
SC5,2023-12-16,20,1546.2244
SC5,2023-12-16,21,1546.2246
SC5,2023-12-16,22,1546.2244
SC5,2023-12-16,23,1546.2244
SC5,2023-12-17,0,1546.2246
SC5,2023-12-17,1,1546.2245
SC5,2023-12-17,2,1546.2241
SC5,2023-12-17,3,1546.2244
SC5,2023-12-17,4,1546.2246
SC5,2023-12-17,5,1546.2244
SC5,2023-12-17,6,1546.2244
SC5,2023-12-17,7,1546.2246
SC5,2023-12-17,8,1546.2245
SC5,2023-12-17,9,1546.2241
SC5,2023-12-17,10,1546.2244
SC5,2023-12-17,11,1546.2246
SC5,2023-12-17,12,1546.2244
SC5,2023-12-17,13,1546.2244
SC5,2023-12-17,14,1546.2246
SC5,2023-12-17,15,1546.2245
SC5,2023-12-17,16,1546.2241
SC5,2023-12-17,17,1546.2244
SC5,2023-12-17,18,1546.2246
SC5,2023-12-17,19,1546.2244
SC5,2023-12-17,20,1546.2244
SC5,2023-12-17,21,1546.2246
SC5,2023-12-17,22,1546.2245
SC5,2023-12-17,23,1546.2241
SC5,2023-12-18,0,1546.2244
SC5,2023-12-18,1,1546.2246
SC5,2023-12-18,2,1546.2244
SC5,2023-12-18,3,1546.2244
SC5,2023-12-18,4,1546.2246
SC5,2023-12-18,5,1546.2245
SC5,2023-12-18,6,1546.2241
SC5,2023-12-18,7,1546.2244
SC5,2023-12-18,8,1546.2246
SC5,2023-12-18,9,1546.2244
SC5,2023-12-18,10,1546.2244
SC5,2023-12-18,11,1546.2246
SC5,2023-12-18,12,1546.2245
SC5,2023-12-18,13,1546.2241
SC5,2023-12-18,14,1546.2244
SC5,2023-12-18,15,1546.2246
SC5,2023-12-18,16,1546.2244
SC5,2023-12-18,17,1546.2244
SC5,2023-12-18,18,1546.2246
SC5,2023-12-18,19,1546.2245
SC5,2023-12-18,20,1546.2241
SC5,2023-12-18,21,1546.2244
SC5,2023-12-18,22,1546.2246
SC5,2023-12-18,23,1546.2244
SC5,2023-12-19,0,1546.2244
SC5,2023-12-19,1,1546.2246
SC5,2023-12-19,2,1546.2245
SC5,2023-12-19,3,1546.2241
SC5,2023-12-19,4,1546.2244
SC5,2023-12-19,5,1546.2246
SC5,2023-12-19,6,1546.2244
SC5,2023-12-19,7,1546.2244
SC5,2023-12-19,8,1546.2246
SC5,2023-12-19,9,1546.2245
SC5,2023-12-19,10,1546.2241
SC5,2023-12-19,11,1546.2244
SC5,2023-12-19,12,1546.2246
SC5,2023-12-19,13,1546.2244
SC5,2023-12-19,14,1546.2244
SC5,2023-12-19,15,1546.2246
SC5,2023-12-19,16,1546.2245
SC5,2023-12-19,17,1546.2241
SC5,2023-12-19,18,1546.2244
SC5,2023-12-19,19,1546.2246
SC5,2023-12-19,20,1546.2244
SC5,2023-12-19,21,1546.2244
SC5,2023-12-19,22,1546.2246
SC5,2023-12-19,23,1546.2245
SC5,2023-12-20,0,1546.2241
SC5,2023-12-20,1,1546.2244
SC5,2023-12-20,2,1546.2246
SC5,2023-12-20,3,1546.2244
SC5,2023-12-20,4,1546.2244
SC5,2023-12-20,5,1546.2246
SC5,2023-12-20,6,1546.2245
SC5,2023-12-20,7,1546.2241
SC5,2023-12-20,8,1546.2244
SC5,2023-12-20,9,1546.2246
SC5,2023-12-20,10,1546.2244
SC5,2023-12-20,11,1546.2244
SC5,2023-12-20,12,1546.2246
SC5,2023-12-20,13,1546.2245
SC5,2023-12-20,14,1546.2241
SC5,2023-12-20,15,1546.2244
SC5,2023-12-20,16,1546.2246
SC5,2023-12-20,17,1546.2244
SC5,2023-12-20,18,1546.2244
SC5,2023-12-20,19,1546.2246
SC5,2023-12-20,20,1546.2245
SC5,2023-12-20,21,1546.2241
SC5,2023-12-20,22,1546.2244
SC5,2023-12-20,23,1546.2246
SC5,2023-12-21,0,1546.2244
SC5,2023-12-21,1,1546.2244
SC5,2023-12-21,2,1546.2246
SC5,2023-12-21,3,1546.2245
SC5,2023-12-21,4,1546.2241
SC5,2023-12-21,5,1546.2244
SC5,2023-12-21,6,1546.2246
SC5,2023-12-21,7,1546.2244
SC5,2023-12-21,8,1546.2244
SC5,2023-12-21,9,1546.2246
SC5,2023-12-21,10,1546.2245
SC5,2023-12-21,11,1546.2241
SC5,2023-12-21,12,1546.2244
SC5,2023-12-21,13,1546.2246
SC5,2023-12-21,14,1546.2244
SC5,2023-12-21,15,1546.2244
SC5,2023-12-21,16,1546.2246
SC5,2023-12-21,17,1546.2245
SC5,2023-12-21,18,1546.2241
SC5,2023-12-21,19,1546.2244
SC5,2023-12-21,20,1546.2246
SC5,2023-12-21,21,1546.2244
SC5,2023-12-21,22,1546.2244
SC5,2023-12-21,23,1546.2246
SC5,2023-12-22,0,1546.2245
SC5,2023-12-22,1,1546.2241
SC5,2023-12-22,2,1546.2244
SC5,2023-12-22,3,1546.2246
SC5,2023-12-22,4,1546.2244
SC5,2023-12-22,5,1546.2244
SC5,2023-12-22,6,1546.2246
SC5,2023-12-22,7,1546.2245
SC5,2023-12-22,8,1546.2241
SC5,2023-12-22,9,1546.2244
SC5,2023-12-22,10,1546.2246
SC5,2023-12-22,11,1546.2244
SC5,2023-12-22,12,1546.2244
SC5,2023-12-22,13,1546.2246
SC5,2023-12-22,14,1546.2245
SC5,2023-12-22,15,1546.2241
SC5,2023-12-22,16,1546.2244
SC5,2023-12-22,17,1546.2246
SC5,2023-12-22,18,1546.2244
SC5,2023-12-22,19,1546.2244
SC5,2023-12-22,20,1546.2246
SC5,2023-12-22,21,1546.2245
SC5,2023-12-22,22,1546.2241
SC5,2023-12-22,23,1546.2244
SC5,2023-12-23,0,1546.2246
SC5,2023-12-23,1,1546.2244
SC5,2023-12-23,2,1546.2244
SC5,2023-12-23,3,1546.2246
SC5,2023-12-23,4,1546.2245
SC5,2023-12-23,5,1546.2241
SC5,2023-12-23,6,1546.2244
SC5,2023-12-23,7,1546.2246
SC5,2023-12-23,8,1546.2244
SC5,2023-12-23,9,1546.2244
SC5,2023-12-23,10,1546.2246
SC5,2023-12-23,11,1546.2245
SC5,2023-12-23,12,1546.2241
SC5,2023-12-23,13,1546.2244
SC5,2023-12-23,14,1546.2246
SC5,2023-12-23,15,1546.2244
SC5,2023-12-23,16,1546.2244
SC5,2023-12-23,17,1546.2246
SC5,2023-12-23,18,1546.2245
SC5,2023-12-23,19,1546.2241
SC5,2023-12-23,20,1546.2244
SC5,2023-12-23,21,1546.2246
SC5,2023-12-23,22,1546.2244
SC5,2023-12-23,23,1546.2244
SC5,2023-12-24,0,1546.2246
SC5,2023-12-24,1,1546.2245
SC5,2023-12-24,2,1546.2241
SC5,2023-12-24,3,1546.2244
SC5,2023-12-24,4,1546.2246
SC5,2023-12-24,5,1546.2244
SC5,2023-12-24,6,1546.2244
SC5,2023-12-24,7,1546.2246
SC5,2023-12-24,8,1546.2245
SC5,2023-12-24,9,1546.2241
SC5,2023-12-24,10,1546.2244
SC5,2023-12-24,11,1546.2246
SC5,2023-12-24,12,1546.2244
SC5,2023-12-24,13,1546.2244
SC5,2023-12-24,14,1546.2246
SC5,2023-12-24,15,1546.2245
SC5,2023-12-24,16,1546.2241
SC5,2023-12-24,17,1546.2244
SC5,2023-12-24,18,1546.2246
SC5,2023-12-24,19,1546.2244
SC5,2023-12-24,20,1546.2244
SC5,2023-12-24,21,1546.2246
SC5,2023-12-24,22,1546.2245
SC5,2023-12-24,23,1546.2241
SC5,2023-12-25,0,1546.2244
SC5,2023-12-25,1,1546.2246
SC5,2023-12-25,2,1546.2244
SC5,2023-12-25,3,1546.2244
SC5,2023-12-25,4,1546.2246
SC5,2023-12-25,5,1546.2245
SC5,2023-12-25,6,1546.2241
SC5,2023-12-25,7,1546.2244
SC5,2023-12-25,8,1546.2246
SC5,2023-12-25,9,1546.2244
SC5,2023-12-25,10,1546.2244
SC5,2023-12-25,11,1546.2246
SC5,2023-12-25,12,1546.2245
SC5,2023-12-25,13,1546.2241
SC5,2023-12-25,14,1546.2244
SC5,2023-12-25,15,1546.2246
SC5,2023-12-25,16,1546.2244
SC5,2023-12-25,17,1546.2244
SC5,2023-12-25,18,1546.2246
SC5,2023-12-25,19,1546.2245
SC5,2023-12-25,20,1546.2241
SC5,2023-12-25,21,1546.2244
SC5,2023-12-25,22,1546.2246
SC5,2023-12-25,23,1546.2244
SC5,2023-12-26,0,1546.2244
SC5,2023-12-26,1,1546.2246
SC5,2023-12-26,2,1546.2245
SC5,2023-12-26,3,1546.2241
SC5,2023-12-26,4,1546.2244
SC5,2023-12-26,5,1546.2246
SC5,2023-12-26,6,1546.2244
SC5,2023-12-26,7,1546.2244
SC5,2023-12-26,8,1546.2246
SC5,2023-12-26,9,1546.2245
SC5,2023-12-26,10,1546.2241
SC5,2023-12-26,11,1546.2244
SC5,2023-12-26,12,1546.2246
SC5,2023-12-26,13,1546.2244
SC5,2023-12-26,14,1546.2244
SC5,2023-12-26,15,1546.2246
SC5,2023-12-26,16,1546.2245
SC5,2023-12-26,17,1546.2241
SC5,2023-12-26,18,1546.2244
SC5,2023-12-26,19,1546.2246
SC5,2023-12-26,20,1546.2244
SC5,2023-12-26,21,1546.2244
SC5,2023-12-26,22,1546.2246
SC5,2023-12-26,23,1546.2245
SC5,2023-12-27,0,1546.2241
SC5,2023-12-27,1,1546.2244
SC5,2023-12-27,2,1546.2246
SC5,2023-12-27,3,1546.2244
SC5,2023-12-27,4,1546.2244
SC5,2023-12-27,5,1546.2246
SC5,2023-12-27,6,1546.2245
SC5,2023-12-27,7,1546.2241
SC5,2023-12-27,8,1546.2244
SC5,2023-12-27,9,1546.2246
SC5,2023-12-27,10,1546.2244
SC5,2023-12-27,11,1546.2244
SC5,2023-12-27,12,1546.2246
SC5,2023-12-27,13,1546.2245
SC5,2023-12-27,14,1546.2241
SC5,2023-12-27,15,1546.2244
SC5,2023-12-27,16,1546.2246
SC5,2023-12-27,17,1546.2244
SC5,2023-12-27,18,1546.2244
SC5,2023-12-27,19,1546.2246
SC5,2023-12-27,20,1546.2245
SC5,2023-12-27,21,1546.2241
SC5,2023-12-27,22,1546.2244
SC5,2023-12-27,23,1546.2246
SC5,2023-12-28,0,1546.2244
SC5,2023-12-28,1,1546.2244
SC5,2023-12-28,2,1546.2246
SC5,2023-12-28,3,1546.2245
SC5,2023-12-28,4,1546.2241
SC5,2023-12-28,5,1546.2244
SC5,2023-12-28,6,1546.2246
SC5,2023-12-28,7,1546.2244
SC5,2023-12-28,8,1546.2244
SC5,2023-12-28,9,1546.2246
SC5,2023-12-28,10,1546.2245
SC5,2023-12-28,11,1546.2241
SC5,2023-12-28,12,1546.2244
SC5,2023-12-28,13,1546.2246
SC5,2023-12-28,14,1546.2244
SC5,2023-12-28,15,1546.2244
SC5,2023-12-28,16,1546.2246
SC5,2023-12-28,17,1546.2245
SC5,2023-12-28,18,1546.2241
SC5,2023-12-28,19,1546.2244
SC5,2023-12-28,20,1546.2246
SC5,2023-12-28,21,1546.2244
SC5,2023-12-28,22,1546.2244
SC5,2023-12-28,23,1546.2246
SC5,2023-12-29,0,1546.2245
SC5,2023-12-29,1,1546.2241
SC5,2023-12-29,2,1546.2244
SC5,2023-12-29,3,1546.2246
SC5,2023-12-29,4,1546.2244
SC5,2023-12-29,5,1546.2244
SC5,2023-12-29,6,1546.2246
SC5,2023-12-29,7,1546.2245
SC5,2023-12-29,8,1546.2241
SC5,2023-12-29,9,1546.2244
SC5,2023-12-29,10,1546.2246
SC5,2023-12-29,11,1546.2244
SC5,2023-12-29,12,1546.2244
SC5,2023-12-29,13,1546.2246
SC5,2023-12-29,14,1546.2245
SC5,2023-12-29,15,1546.2241
SC5,2023-12-29,16,1546.2244
SC5,2023-12-29,17,1546.2246
SC5,2023-12-29,18,1546.2244
SC5,2023-12-29,19,1546.2244
SC5,2023-12-29,20,1546.2246
SC5,2023-12-29,21,1546.2245
SC5,2023-12-29,22,1546.2241
SC5,2023-12-29,23,1546.2244
SC5,2023-12-30,0,1546.2246
SC5,2023-12-30,1,1546.2244
SC5,2023-12-30,2,1546.2244
SC5,2023-12-30,3,1546.2246
SC5,2023-12-30,4,1546.2245
SC5,2023-12-30,5,1546.2241
SC5,2023-12-30,6,1546.2244
SC5,2023-12-30,7,1546.2246
SC5,2023-12-30,8,1546.2244
SC5,2023-12-30,9,1546.2244
SC5,2023-12-30,10,1546.2246
SC5,2023-12-30,11,1546.2245
SC5,2023-12-30,12,1546.2241
SC5,2023-12-30,13,1546.2244
SC5,2023-12-30,14,1546.2246
SC5,2023-12-30,15,1546.2244
SC5,2023-12-30,16,1546.2244
SC5,2023-12-30,17,1546.2246
SC5,2023-12-30,18,1546.2245
SC5,2023-12-30,19,1546.2241
SC5,2023-12-30,20,1546.2244
SC5,2023-12-30,21,1546.2246
SC5,2023-12-30,22,1546.2244
SC5,2023-12-30,23,1546.2244
SC25,2023-12-01,0,2773.6626
SC25,2023-12-01,1,2037.8906
SC25,2023-12-01,2,1913.8553
SC25,2023-12-01,3,2116.5469
SC25,2023-12-01,4,2361.6257
SC25,2023-12-01,5,2603.3572
SC25,2023-12-01,6,2852.5798
SC25,2023-12-01,7,3096.652
SC25,2023-12-01,8,3315.858
SC25,2023-12-01,9,3487.1187
SC25,2023-12-01,10,3589.449
SC25,2023-12-01,11,3612.0347
SC25,2023-12-01,12,3561.5073
SC25,2023-12-01,13,3463.6497
SC25,2023-12-01,14,3355.9875
SC25,2023-12-01,15,3273.3882
SC25,2023-12-01,16,3235.1187
SC25,2023-12-01,17,3241.3965
SC25,2023-12-01,18,3279.287
SC25,2023-12-01,19,3331.2163
SC25,2023-12-01,20,3380.9482
SC25,2023-12-01,21,3416.6165
SC25,2023-12-01,22,3432.1165
SC25,2023-12-01,23,3427.4646
SC25,2023-12-02,0,3407.9346
SC25,2023-12-02,1,3381.9128
SC25,2023-12-02,2,3357.9968
SC25,2023-12-02,3,3342.3987
SC25,2023-12-02,4,3337.593
SC25,2023-12-02,5,3342.4766
SC25,2023-12-02,6,3353.5676
SC25,2023-12-02,7,3366.5415
SC25,2023-12-02,8,3377.5554
SC25,2023-12-02,9,3384.1155
SC25,2023-12-02,10,3385.424
SC25,2023-12-02,11,3382.2422
SC25,2023-12-02,12,3376.3809
SC25,2023-12-02,13,3370.001
SC25,2023-12-02,14,3364.948
SC25,2023-12-02,15,3362.3064
SC25,2023-12-02,16,3362.2668
SC25,2023-12-02,17,3364.2737
SC25,2023-12-02,18,3367.3418
SC25,2023-12-02,19,3370.418
SC25,2023-12-02,20,3372.6753
SC25,2023-12-02,21,3373.6848
SC25,2023-12-02,22,3373.443
SC25,2023-12-02,23,3372.2837
SC25,2023-12-03,0,3370.7166
SC25,2023-12-03,1,3369.253
SC25,2023-12-03,2,3368.2654
SC25,2023-12-03,3,3367.9172
SC25,2023-12-03,4,3368.1643
SC25,2023-12-03,5,3368.8115
SC25,2023-12-03,6,3369.598
SC25,2023-12-03,7,3370.2827
SC25,2023-12-03,8,3370.7026
SC25,2023-12-03,9,3370.8015
SC25,2023-12-03,10,3370.6226
SC25,2023-12-03,11,3370.2734
SC25,2023-12-03,12,3369.8848
SC25,2023-12-03,13,3369.57
SC25,2023-12-03,14,3369.399
SC25,2023-12-03,15,3369.3855
SC25,2023-12-03,16,3369.4995
SC25,2023-12-03,17,3369.6833
SC25,2023-12-03,18,3369.8716
SC25,2023-12-03,19,3370.0137
SC25,2023-12-03,20,3370.0803
SC25,2023-12-03,21,3370.0703
SC25,2023-12-03,22,3370.0034
SC25,2023-12-03,23,3369.909
SC25,2023-12-04,0,3369.8186
SC25,2023-12-04,1,3369.7556
SC25,2023-12-04,2,3369.732
SC25,2023-12-04,3,3369.7446
SC25,2023-12-04,4,3369.7827
SC25,2023-12-04,5,3369.8303
SC25,2023-12-04,6,3369.8723
SC25,2023-12-04,7,3369.8992
SC25,2023-12-04,8,3369.9067
SC25,2023-12-04,9,3369.8972
SC25,2023-12-04,10,3369.8767
SC25,2023-12-04,11,3369.8535
SC25,2023-12-04,12,3369.834
SC25,2023-12-04,13,3369.8228
SC25,2023-12-04,14,3369.8208
SC25,2023-12-04,15,3369.8267
SC25,2023-12-04,16,3369.837
SC25,2023-12-04,17,3369.8484
SC25,2023-12-04,18,3369.8574
SC25,2023-12-04,19,3369.862
SC25,2023-12-04,20,3369.8618
SC25,2023-12-04,21,3369.8582
SC25,2023-12-04,22,3369.8528
SC25,2023-12-04,23,3369.8477
SC25,2023-12-05,0,3369.8435
SC25,2023-12-05,1,3369.842
SC25,2023-12-05,2,3369.8428
SC25,2023-12-05,3,3369.8447
SC25,2023-12-05,4,3369.8472
SC25,2023-12-05,5,3369.8494
SC25,2023-12-05,6,3369.8513
SC25,2023-12-05,7,3369.8516
SC25,2023-12-05,8,3369.8513
SC25,2023-12-05,9,3369.8506
SC25,2023-12-05,10,3369.8499
SC25,2023-12-05,11,3369.8494
SC25,2023-12-05,12,3369.8494
SC25,2023-12-05,13,3369.849
SC25,2023-12-05,14,3369.8486
SC25,2023-12-05,15,3369.8486
SC25,2023-12-05,16,3369.849
SC25,2023-12-05,17,3369.849
SC25,2023-12-05,18,3369.849
SC25,2023-12-05,19,3369.849
SC25,2023-12-05,20,3369.849
SC25,2023-12-05,21,3369.849
SC25,2023-12-05,22,3369.849
SC25,2023-12-05,23,3369.849
SC25,2023-12-06,0,3369.849
SC25,2023-12-06,1,3369.849
SC25,2023-12-06,2,3369.849
SC25,2023-12-06,3,3369.849
SC25,2023-12-06,4,3369.849
SC25,2023-12-06,5,3369.849
SC25,2023-12-06,6,3369.849
SC25,2023-12-06,7,3369.849
SC25,2023-12-06,8,3369.849
SC25,2023-12-06,9,3369.849
SC25,2023-12-06,10,3369.849
SC25,2023-12-06,11,3369.849
SC25,2023-12-06,12,3369.849
SC25,2023-12-06,13,3369.849
SC25,2023-12-06,14,3369.849
SC25,2023-12-06,15,3369.849
SC25,2023-12-06,16,3369.849
SC25,2023-12-06,17,3369.849
SC25,2023-12-06,18,3369.849
SC25,2023-12-06,19,3369.849
SC25,2023-12-06,20,3369.849
SC25,2023-12-06,21,3369.849
SC25,2023-12-06,22,3369.849
SC25,2023-12-06,23,3369.849
SC25,2023-12-07,0,3369.849
SC25,2023-12-07,1,3369.849
SC25,2023-12-07,2,3369.849
SC25,2023-12-07,3,3369.849
SC25,2023-12-07,4,3369.849
SC25,2023-12-07,5,3369.849
SC25,2023-12-07,6,3369.849
SC25,2023-12-07,7,3369.849
SC25,2023-12-07,8,3369.849
SC25,2023-12-07,9,3369.849
SC25,2023-12-07,10,3369.849
SC25,2023-12-07,11,3369.849
SC25,2023-12-07,12,3369.849
SC25,2023-12-07,13,3369.849
SC25,2023-12-07,14,3369.849
SC25,2023-12-07,15,3369.849
SC25,2023-12-07,16,3369.849
SC25,2023-12-07,17,3369.849
SC25,2023-12-07,18,3369.849
SC25,2023-12-07,19,3369.849
SC25,2023-12-07,20,3369.849
SC25,2023-12-07,21,3369.849
SC25,2023-12-07,22,3369.849
SC25,2023-12-07,23,3369.849
SC25,2023-12-08,0,3369.849
SC25,2023-12-08,1,3369.849
SC25,2023-12-08,2,3369.849
SC25,2023-12-08,3,3369.849
SC25,2023-12-08,4,3369.849
SC25,2023-12-08,5,3369.849
SC25,2023-12-08,6,3369.849
SC25,2023-12-08,7,3369.849
SC25,2023-12-08,8,3369.849
SC25,2023-12-08,9,3369.849
SC25,2023-12-08,10,3369.849
SC25,2023-12-08,11,3369.849
SC25,2023-12-08,12,3369.849
SC25,2023-12-08,13,3369.849
SC25,2023-12-08,14,3369.849
SC25,2023-12-08,15,3369.849
SC25,2023-12-08,16,3369.849
SC25,2023-12-08,17,3369.849
SC25,2023-12-08,18,3369.849
SC25,2023-12-08,19,3369.849
SC25,2023-12-08,20,3369.849
SC25,2023-12-08,21,3369.849
SC25,2023-12-08,22,3369.849
SC25,2023-12-08,23,3369.849
SC25,2023-12-09,0,3369.849
SC25,2023-12-09,1,3369.849
SC25,2023-12-09,2,3369.849
SC25,2023-12-09,3,3369.849
SC25,2023-12-09,4,3369.849
SC25,2023-12-09,5,3369.849
SC25,2023-12-09,6,3369.849
SC25,2023-12-09,7,3369.849
SC25,2023-12-09,8,3369.849
SC25,2023-12-09,9,3369.849
SC25,2023-12-09,10,3369.849
SC25,2023-12-09,11,3369.849
SC25,2023-12-09,12,3369.849
SC25,2023-12-09,13,3369.849
SC25,2023-12-09,14,3369.849
SC25,2023-12-09,15,3369.849
SC25,2023-12-09,16,3369.849
SC25,2023-12-09,17,3369.849
SC25,2023-12-09,18,3369.849
SC25,2023-12-09,19,3369.849
SC25,2023-12-09,20,3369.849
SC25,2023-12-09,21,3369.849
SC25,2023-12-09,22,3369.849
SC25,2023-12-09,23,3369.849
SC25,2023-12-10,0,3369.849
SC25,2023-12-10,1,3369.849
SC25,2023-12-10,2,3369.849
SC25,2023-12-10,3,3369.849
SC25,2023-12-10,4,3369.849
